Pair,Trading ID,Trading Time,Timestamp(ms),Trading Type,Trading Price,Trading Amount,Trading Cost,PnL,Fee
ETH/USDT:USDT,1442110548,2024-10-02 01:25:28.212,1727803528212,buy,2466.42,4.2,1035.8964,0,-0.20717928
ETH/USDT:USDT,1442855031,2024-10-02 08:11:46.642,1727827906642,sell,2456.5,4.0,982.6,-35.4664115226337449,-0.19652
ETH/USDT:USDT,1444819034,2024-10-03 09:15:21.591,1727918121591,sell,2382.17,4.1,976.6897,-66.8283718106995885,-0.19533794
ETH/USDT:USDT,1446141890,2024-10-04 00:56:07.985,1727974567985,sell,2322.71,4.3,998.7653,0,-0.19975306
ETH/USDT:USDT,1446485630,2024-10-04 09:15:40.758,1728004540758,sell,2346.76,4.2,985.6392,0,-0.19712784
ETH/USDT:USDT,1446637482,2024-10-04 11:40:40.887,1728013240887,buy,2365.68,4.3,1017.2424,-13.3671823529411765,-0.20344848
ETH/USDT:USDT,1448027908,2024-10-05 20:14:24.507,1728130464507,buy,2419.06,4.2,1016.0052,-35.4759176470588235,-0.20320104
ETH/USDT:USDT,1450078267,2024-10-08 00:40:19.222,1728319219222,sell,2473.97,3.9,964.8483,0,-0.19296966
ETH/USDT:USDT,1450096821,2024-10-08 01:15:16.442,1728321316442,sell,2475.42,4.0,990.168,0,-0.1980336
ETH/USDT:USDT,1451480725,2024-10-09 04:11:09.286,1728418269286,buy,2441.19,3.9,952.0641,13.0705291139240507,-0.19041282
ETH/USDT:USDT,1451947588,2024-10-09 16:20:25.952,1728462025952,sell,2435.24,4.0,974.096,0,-0.1948192
ETH/USDT:USDT,1452264836,2024-10-09 23:15:19.895,1728486919895,buy,2453.59,4.0,981.436,0.5528354430379747,-0.1962872
ETH/USDT:USDT,1452296304,2024-10-09 23:25:17.391,1728487517391,buy,2470.27,4.0,988.108,-6.1191645569620253,-0.1976216
ETH/USDT:USDT,1452316534,2024-10-09 23:30:20.806,1728487820806,buy,2468.06,3.0,740.418,0,-0.1480836
ETH/USDT:USDT,1452316535,2024-10-09 23:30:20.812,1728487820812,buy,2468.06,0.9,222.1254,0,-0.04442508
ETH/USDT:USDT,1452390094,2024-10-10 00:20:15.086,1728490815086,sell,2441.9,3.9,952.341,-10.2024,-0.1904682
ETH/USDT:USDT,1452717527,2024-10-10 04:55:21.849,1728507321849,sell,2363.03,4.2,992.4726,0,-0.19849452
ETH/USDT:USDT,1452769640,2024-10-10 05:10:23.147,1728508223147,sell,2363.82,4.1,969.1662,0,-0.19383324
ETH/USDT:USDT,1454374620,2024-10-11 11:30:25.016,1728617425016,buy,2411.15,4.3,1036.7945,-20.5237963855421687,-0.2073589
ETH/USDT:USDT,1454605027,2024-10-11 19:10:40.908,1728645040908,buy,2412.98,4.0,965.192,-19.8239036144578313,-0.1930384
ETH/USDT:USDT,1454684633,2024-10-11 21:13:11.728,1728652391728,sell,2421.19,4.0,968.476,0,-0.1936952
ETH/USDT:USDT,1455019072,2024-10-12 01:36:18.137,1728668178137,sell,2449.52,3.8,930.8176,0,-0.18616352
ETH/USDT:USDT,1455148613,2024-10-12 03:21:10.198,1728674470198,buy,2471.29,3.9,963.8031,-14.1563,-0.19276062
ETH/USDT:USDT,1455168368,2024-10-12 03:40:15.050,1728675615050,buy,2460.26,3.9,959.5014,-9.8546,-0.19190028
ETH/USDT:USDT,1455263226,2024-10-12 06:30:28.923,1728685828923,sell,2440.33,3.9,951.7287,0,-0.19034574
ETH/USDT:USDT,1455294247,2024-10-12 07:22:17.047,1728688937047,sell,2439.5,3.9,951.405,0,-0.190281
ETH/USDT:USDT,1455434208,2024-10-12 12:21:21.846,1728706881846,buy,2440.98,3.9,951.9822,-0.41535,-0.19039644
ETH/USDT:USDT,1455673389,2024-10-12 21:25:27.524,1728739527524,buy,2456.91,1.7,417.6747,-2.88915,-0.08353494
ETH/USDT:USDT,1455673390,2024-10-12 21:25:27.524,1728739527524,buy,2456.91,1.4,343.9674,-2.3793,-0.06879348
ETH/USDT:USDT,1455673391,2024-10-12 21:25:27.525,1728739527525,buy,2456.91,0.8,196.5528,-1.3596,-0.03931056
ETH/USDT:USDT,1455744282,2024-10-12 23:00:20.081,1728745220081,buy,2471.75,3.9,963.9825,0,-0.1927965
ETH/USDT:USDT,1455969025,2024-10-13 06:21:20.349,1728771680349,sell,2483.4,3.9,968.526,4.5435,-0.1937052
ETH/USDT:USDT,1456389088,2024-10-13 21:58:31.129,1728827911129,buy,2464.56,3.9,961.1784,0,-0.19223568
ETH/USDT:USDT,1456527325,2024-10-13 23:25:24.260,1728833124260,sell,2442.32,3.9,952.5048,-8.6736,-0.19050096
ETH/USDT:USDT,1457808886,2024-10-14 19:15:31.993,1728904531993,buy,2544.11,3.8,966.7618,0,-0.19335236
ETH/USDT:USDT,1457821752,2024-10-14 19:35:20.293,1728905720293,buy,2539.27,3.7,939.5299,0,-0.18790598
ETH/USDT:USDT,1458153774,2024-10-14 22:30:29.044,1728916229044,sell,2609.71,3.8,991.6898,25.8353386666666667,-0.19833796
ETH/USDT:USDT,1458266676,2024-10-14 23:00:30.511,1728918030511,buy,2623.72,1.2,314.8464,0,-0.06296928
ETH/USDT:USDT,1458266677,2024-10-14 23:00:30.732,1728918030732,buy,2623.72,2.5,655.93,0,-0.131186
ETH/USDT:USDT,1458315444,2024-10-14 23:25:49.242,1728919549242,buy,2637.93,3.6,949.6548,0,-0.18993096
ETH/USDT:USDT,1458383872,2024-10-15 00:15:57.435,1728922557435,buy,2624.96,3.8,997.4848,0,-0.19949696
ETH/USDT:USDT,1458964318,2024-10-15 14:00:48.567,1728972048567,sell,2595.72,3.7,960.4164,-4.1719096666666667,-0.19208328
ETH/USDT:USDT,1459358404,2024-10-15 21:45:29.877,1728999929877,buy,2620.85,3.7,969.7145,0,-0.1939429
ETH/USDT:USDT,1459855767,2024-10-15 22:55:18.156,1729004118156,sell,2575.94,3.6,927.3384,-12.4268665135135136,-0.18546768
ETH/USDT:USDT,1459952677,2024-10-15 23:10:21.669,1729005021669,sell,2540.69,3.7,940.0553,-25.8145572500000001,-0.18801106
ETH/USDT:USDT,1460017224,2024-10-15 23:25:23.077,1729005923077,sell,2556.81,3.8,971.5878,-20.3866479864864865,-0.19431756
ETH/USDT:USDT,1460267801,2024-10-16 01:31:12.309,1729013472309,buy,2582.66,3.8,981.4108,0,-0.19628216
ETH/USDT:USDT,1460866236,2024-10-16 15:26:08.348,1729063568348,buy,2605.86,3.6,938.1096,0,-0.18762192
ETH/USDT:USDT,1461303585,2024-10-16 21:56:07.324,1729086967324,sell,2609.18,3.7,965.3966,3.5998475833333333,-0.19307932
ETH/USDT:USDT,1461631357,2024-10-17 02:10:38.283,1729102238283,buy,2620.25,3.7,969.4925,0,-0.1938985
ETH/USDT:USDT,1461635815,2024-10-17 02:21:08.806,1729102868806,buy,2621.77,3.7,970.0549,0,-0.19401098
ETH/USDT:USDT,1463482237,2024-10-18 21:21:12.261,1729257672261,sell,2618.73,3.8,995.1174,3.2298703806306306,-0.19902348
ETH/USDT:USDT,1463638270,2024-10-18 22:50:16.384,1729263016384,buy,2645.86,1.0,264.586,0,-0.0529172
ETH/USDT:USDT,1463638271,2024-10-18 22:50:16.394,1729263016394,buy,2645.86,2.6,687.9236,0,-0.13758472
ETH/USDT:USDT,1464115974,2024-10-19 09:55:46.923,1729302946923,sell,2636.81,3.6,949.2516,6.4059348787486116,-0.18985032
ETH/USDT:USDT,1464277261,2024-10-19 17:05:55.028,1729328755028,sell,2646.58,3.7,979.2346,10.1987775142694063,-0.19584692
ETH/USDT:USDT,1464346973,2024-10-19 20:18:54.797,1729340334797,buy,2640.17,3.7,976.8629,0,-0.19537258
ETH/USDT:USDT,1464645553,2024-10-20 12:30:55.033,1729398655033,sell,2646.61,3.7,979.2457,7.5771332594696969,-0.19584914
ETH/USDT:USDT,1465045005,2024-10-20 22:52:02.387,1729435922387,buy,2707.24,3.5,947.534,0,-0.1895068
ETH/USDT:USDT,1465063738,2024-10-20 23:05:25.214,1729436725214,buy,2700.86,3.6,972.3096,0,-0.19446192
ETH/USDT:USDT,1465160994,2024-10-21 00:26:12.313,1729441572313,sell,2699.26,3.6,971.7336,12.5037447833870802,-0.19434672
ETH/USDT:USDT,1465317920,2024-10-21 05:43:27.436,1729460607436,buy,2710.22,3.7,1002.7814,0,-0.20055628
ETH/USDT:USDT,1465447779,2024-10-21 06:35:33.522,1729463733522,sell,2748.05,2.7,741.9735,19.4030443272714034,-0.1483947
ETH/USDT:USDT,1465447780,2024-10-21 06:35:33.522,1729463733522,sell,2748.05,1.0,274.805,7.1863127138042235,-0.054961
ETH/USDT:USDT,1465494628,2024-10-21 06:55:41.793,1729464941793,sell,2751.37,3.6,990.4932,27.0659257696952045,-0.19809864
ETH/USDT:USDT,1465546426,2024-10-21 07:50:21.706,1729468221706,buy,2742.35,3.6,987.246,0,-0.1974492
ETH/USDT:USDT,1465598177,2024-10-21 08:25:27.139,1729470327139,sell,2761.02,1.7,469.3734,10.6723877423114533,-0.09387468
ETH/USDT:USDT,1465598178,2024-10-21 08:25:27.141,1729470327141,sell,2761.02,1.9,524.5938,11.9279627708186831,-0.10491876
ETH/USDT:USDT,1465694131,2024-10-21 10:10:21.147,1729476621147,buy,2746.82,3.6,988.8552,0,-0.19777104
ETH/USDT:USDT,1465766368,2024-10-21 11:31:41.579,1729481501579,sell,2736.16,3.6,985.0176,7.8213003420867575,-0.19700352
ETH/USDT:USDT,1466330973,2024-10-21 22:25:19.600,1729520719600,sell,2680.17,3.5,938.0595,-11.9924580007489857,-0.1876119
ETH/USDT:USDT,1467075210,2024-10-22 13:41:18.084,1729575678084,sell,2650.14,3.7,980.5518,-23.7888413150774992,-0.19611036
ETH/USDT:USDT,1467130825,2024-10-22 15:41:17.242,1729582877242,sell,2651.34,3.5,927.969,0,-0.1855938
ETH/USDT:USDT,1467130826,2024-10-22 15:41:17.244,1729582877244,sell,2651.34,0.2,53.0268,0,-0.01060536
ETH/USDT:USDT,1467627437,2024-10-22 23:01:03.093,1729609263093,buy,2638.99,3.7,976.4263,4.5695,-0.19528526
ETH/USDT:USDT,1467690610,2024-10-22 23:55:25.308,1729612525308,sell,2625.68,3.7,971.5016,0,-0.19430032
ETH/USDT:USDT,1468418529,2024-10-23 17:55:27.304,1729677327304,sell,2580.82,3.9,1006.5198,0,-0.20130396
ETH/USDT:USDT,1468656227,2024-10-23 22:40:26.090,1729694426090,sell,2577.65,3.9,1005.2835,0,-0.2010567
ETH/USDT:USDT,1468758852,2024-10-23 23:35:20.992,1729697720992,sell,2543.12,4.0,1017.248,0,-0.2034496
ETH/USDT:USDT,1469913065,2024-10-24 17:15:16.027,1729761316027,buy,2521.75,6.7,1689.5725,39.6987535483870969,-0.3379145
ETH/USDT:USDT,1469950207,2024-10-24 17:57:40.124,1729763860124,buy,2522.16,2.2,554.8752,12.9452116129032258,-0.11097504
ETH/USDT:USDT,1470028885,2024-10-24 20:11:15.640,1729771875640,sell,2532.77,2.1,531.8817,0,-0.10637634
ETH/USDT:USDT,1470199177,2024-10-24 22:35:20.198,1729780520198,buy,2522.99,2.1,529.8279,9.7376359955506118,-0.10596558
ETH/USDT:USDT,1470427669,2024-10-25 03:45:20.642,1729799120642,buy,2539.54,1.8,457.1172,5.3675451390433816,-0.09142344
ETH/USDT:USDT,1470427670,2024-10-25 03:45:20.642,1729799120642,buy,2539.54,0.4,101.5816,1.192787808676307,-0.02031632
ETH/USDT:USDT,1470591682,2024-10-25 08:41:17.160,1729816877160,sell,2527.64,0.6,151.6584,0,-0.03033168
ETH/USDT:USDT,1470591683,2024-10-25 08:41:17.160,1729816877160,sell,2527.64,1.6,404.4224,0,-0.08088448
ETH/USDT:USDT,1473071221,2024-10-26 18:10:25.678,1729937425678,buy,2471.01,2.1,518.9121,17.7330573303670745,-0.10378242
ETH/USDT:USDT,1474982525,2024-10-28 21:11:14.020,1730121074020,sell,2525.99,2.0,505.198,0,-0.1010396
ETH/USDT:USDT,1474982526,2024-10-28 21:11:14.103,1730121074103,sell,2525.99,0.1,25.2599,0,-0.00505198
ETH/USDT:USDT,1475813643,2024-10-29 08:15:24.096,1730160924096,buy,2565.95,0.4,102.638,-0.794860086965315,-0.0205276
ETH/USDT:USDT,1475813644,2024-10-29 08:15:24.100,1730160924100,buy,2565.95,1.9,487.5305,-3.7755854130852462,-0.0975061
ETH/USDT:USDT,1475838650,2024-10-29 08:45:14.656,1730162714656,buy,2574.79,2.1,540.7059,-6.0294154565679037,-0.10814118
ETH/USDT:USDT,1476804736,2024-10-30 00:45:16.037,1730220316037,buy,2651.16,2.2,583.2552,-23.1179304783092324,-0.11665104
ETH/USDT:USDT,1477358126,2024-10-30 09:05:15.702,1730250315702,sell,2609.55,2.1,548.0055,0,-0.1096011
ETH/USDT:USDT,1477825918,2024-10-30 17:41:09.415,1730281269415,buy,2684.85,1.1,295.3335,-8.283,-0.0590667
ETH/USDT:USDT,1477825920,2024-10-30 17:41:10.561,1730281270561,buy,2684.85,1.0,268.485,-7.53,-0.053697
ETH/USDT:USDT,1477825921,2024-10-30 17:41:11.958,1730281271958,buy,2684.85,2.1,563.8185,0,-0.1127637
ETH/USDT:USDT,1477899314,2024-10-30 18:25:44.225,1730283944225,buy,2687.36,2.0,537.472,0,-0.1074944
ETH/USDT:USDT,1478138069,2024-10-30 21:20:27.458,1730294427458,buy,2687.05,2.1,564.2805,0,-0.1128561
ETH/USDT:USDT,1478855368,2024-10-31 05:31:14.288,1730323874288,sell,2652.75,2.0,530.55,-6.7309677419354839,-0.10611
ETH/USDT:USDT,1478934004,2024-10-31 07:37:27.962,1730331447962,sell,2661.71,2.1,558.9591,-5.1859161290322581,-0.11179182
ETH/USDT:USDT,1479424829,2024-10-31 19:15:15.098,1730373315098,sell,2639.97,2.1,554.3937,-9.7513161290322581,-0.11087874
ETH/USDT:USDT,1479520531,2024-10-31 21:30:19.038,1730381419038,buy,2623.27,2.1,550.8867,0,-0.11017734
ETH/USDT:USDT,1479540966,2024-10-31 21:35:20.766,1730381720766,sell,2617.81,2.1,549.7401,-1.1466,-0.10994802
ETH/USDT:USDT,1479931707,2024-10-31 23:15:24.765,1730387724765,sell,2565.48,2.2,564.4056,0,-0.11288112
ETH/USDT:USDT,1480686619,2024-11-01 10:05:20.153,1730426720153,sell,2490.3,1.8,448.254,0,-0.0896508
ETH/USDT:USDT,1480686620,2024-11-01 10:05:20.270,1730426720270,sell,2490.3,0.5,124.515,0,-0.024903
BNB/USDT:USDT,57563986,2024-08-01 01:46:07.806,1722447967806,buy,592.4,44.0,260.656,0,-0.0260656
BNB/USDT:USDT,57563987,2024-08-01 01:46:08.522,1722447968522,buy,592.4,159.0,941.916,0,-0.0941916
BNB/USDT:USDT,57580501,2024-08-01 04:15:14.530,1722456914530,sell,578.9,203.0,1175.167,-27.405,-0.1175167
BNB/USDT:USDT,57586365,2024-08-01 05:05:23.746,1722459923746,sell,576.0,42.0,241.92,0,-0.024192
BNB/USDT:USDT,57586366,2024-08-01 05:05:23.750,1722459923750,sell,576.0,169.0,973.44,0,-0.097344
BNB/USDT:USDT,57604735,2024-08-01 10:05:26.897,1722477926897,sell,571.3,218.0,1245.434,0,-0.1245434
BNB/USDT:USDT,57687495,2024-08-02 02:15:53.600,1722536153600,sell,558.2,105.0,586.11,0,-0.058611
BNB/USDT:USDT,57687496,2024-08-02 02:15:53.600,1722536153600,sell,558.2,357.0,1992.774,0,-0.1992774
BNB/USDT:USDT,57707980,2024-08-02 06:10:19.006,1722550219006,buy,574.8,44.0,252.912,-4.0390123456790123,-0.0252912
BNB/USDT:USDT,57711523,2024-08-02 06:50:32.179,1722552632179,buy,576.5,125.0,720.625,-13.5994668911335576,-0.0720625
BNB/USDT:USDT,57711524,2024-08-02 06:50:32.181,1722552632181,buy,576.5,90.0,518.85,-9.7916161616161615,-0.051885
BNB/USDT:USDT,57787652,2024-08-02 23:10:23.490,1722611423490,sell,550.6,278.0,1530.668,0,-0.1530668
BNB/USDT:USDT,57795010,2024-08-02 23:30:21.644,1722612621644,buy,550.6,226.0,1244.356,23.5757973187306524,-0.1244356
BNB/USDT:USDT,57800738,2024-08-03 00:01:12.048,1722614472048,sell,557.7,163.0,909.051,0,-0.0909051
BNB/USDT:USDT,57800740,2024-08-03 00:01:13.623,1722614473623,sell,557.7,46.0,256.542,0,-0.0256542
BNB/USDT:USDT,57856733,2024-08-03 08:35:19.040,1722645319040,sell,537.6,52.0,279.552,0,-0.0279552
BNB/USDT:USDT,57956177,2024-08-04 03:30:15.450,1722713415450,sell,523.3,55.0,287.815,0,-0.0287815
BNB/USDT:USDT,58033588,2024-08-04 23:11:00.351,1722784260351,sell,502.2,15.0,75.33,0,-0.007533
BNB/USDT:USDT,58033590,2024-08-04 23:11:01.051,1722784261051,sell,502.2,43.0,215.946,0,-0.0215946
BNB/USDT:USDT,58039468,2024-08-04 23:45:22.620,1722786322620,buy,504.5,599.0,3021.955,296.7163474005095954,-0.3021955
BNB/USDT:USDT,58073544,2024-08-05 01:45:15.288,1722793515288,sell,489.4,27.0,132.138,0,-0.0132138
BNB/USDT:USDT,58086327,2024-08-05 02:55:14.652,1722797714652,buy,503.6,25.0,125.9,11.7111085740323297,-0.01259
BNB/USDT:USDT,58134466,2024-08-05 08:45:17.565,1722818717565,sell,482.2,36.0,173.592,0,-0.0173592
BNB/USDT:USDT,58179213,2024-08-05 09:10:20.232,1722820220232,sell,451.7,60.0,271.02,0,-0.027102
BNB/USDT:USDT,58323843,2024-08-05 13:05:18.347,1722834318347,sell,435.9,31.0,135.129,0,-0.0135129
BNB/USDT:USDT,58401906,2024-08-05 14:25:23.360,1722839123360,sell,406.4,75.0,304.8,0,-0.03048
BNB/USDT:USDT,58436952,2024-08-05 14:51:10.003,1722840670003,buy,421.6,39.0,164.424,36.8754024767738918,-0.0164424
BNB/USDT:USDT,58454669,2024-08-05 15:25:17.193,1722842717193,buy,433.4,30.0,130.02,24.8256942129029937,-0.013002
BNB/USDT:USDT,58500289,2024-08-05 17:55:17.453,1722851717453,buy,440.2,154.0,677.908,116.9665636262353675,-0.0677908
BNB/USDT:USDT,58585255,2024-08-05 21:00:20.219,1722862820219,sell,411.7,46.0,189.382,0,-0.0189382
BNB/USDT:USDT,58621440,2024-08-05 21:40:20.041,1722865220041,buy,427.9,32.0,136.928,25.0770819285098869,-0.0136928
BNB/USDT:USDT,58647022,2024-08-05 22:05:14.827,1722866714827,buy,447.0,31.0,138.57,18.3724231182439529,-0.013857
BNB/USDT:USDT,58710149,2024-08-06 00:15:19.333,1722874519333,buy,467.7,29.0,135.633,11.184105497712085,-0.0135633
BNB/USDT:USDT,58882277,2024-08-06 14:45:14.652,1722926714652,buy,490.6,25.0,122.65,3.9164702566483492,-0.02453
BNB/USDT:USDT,58931503,2024-08-06 21:02:13.548,1722949333548,buy,475.6,112.0,532.672,34.3457867497846042,-0.1065344
BNB/USDT:USDT,59015029,2024-08-07 08:21:13.702,1722990073702,buy,482.1,132.0,636.372,31.8989629551032835,-0.1272744
BNB/USDT:USDT,59053755,2024-08-07 13:51:08.324,1723009868324,buy,494.3,247.0,1220.921,14.9573512832417458,-0.2441842
BNB/USDT:USDT,59080944,2024-08-07 19:11:04.500,1723029064500,buy,491.1,123.0,604.053,0,-0.1208106
BNB/USDT:USDT,59289551,2024-08-09 00:45:20.119,1723135520119,buy,504.8,117.0,590.616,0,-0.1181232
BNB/USDT:USDT,59363846,2024-08-09 17:15:41.911,1723194941911,sell,509.4,2.0,10.188,0.2558729281767956,-0.0020376
BNB/USDT:USDT,59363847,2024-08-09 17:15:41.911,1723194941911,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363848,2024-08-09 17:15:41.911,1723194941911,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363849,2024-08-09 17:15:41.911,1723194941911,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363850,2024-08-09 17:15:41.911,1723194941911,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363851,2024-08-09 17:15:41.911,1723194941911,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363852,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363853,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363854,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363855,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363856,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363857,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363858,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363859,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363860,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363861,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363862,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363863,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363864,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363865,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363866,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363867,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363868,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363869,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363870,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363871,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363872,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363873,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363874,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363875,2024-08-09 17:15:41.912,1723194941912,sell,509.4,4.0,20.376,0.5117458563535912,-0.0040752
BNB/USDT:USDT,59363876,2024-08-09 17:15:41.912,1723194941912,sell,509.4,2.0,10.188,0.2558729281767956,-0.0020376
BNB/USDT:USDT,59441219,2024-08-10 10:35:49.543,1723257349543,buy,510.4,117.0,597.168,0,-0.1194336
BNB/USDT:USDT,59487318,2024-08-11 03:00:28.213,1723316428213,buy,522.7,109.0,569.743,0,-0.1139486
BNB/USDT:USDT,59597556,2024-08-12 04:15:16.564,1723407316564,sell,507.0,109.0,552.63,0.9459766019738394,-0.110526
BNB/USDT:USDT,59608082,2024-08-12 05:36:14.795,1723412174795,sell,506.0,239.0,1209.34,-0.315794423194976,-0.241868
BNB/USDT:USDT,59611382,2024-08-12 06:15:21.431,1723414521431,sell,505.4,98.0,495.292,-0.7174889266657224,-0.0990584
BNB/USDT:USDT,59611383,2024-08-12 06:15:21.431,1723414521431,sell,505.4,22.0,111.188,-0.1610689427208765,-0.0222376
BNB/USDT:USDT,59659977,2024-08-12 16:11:35.766,1723450295766,sell,512.5,118.0,604.75,0,-0.12095
BNB/USDT:USDT,59668400,2024-08-12 17:55:26.521,1723456526521,sell,506.6,121.0,612.986,0,-0.1225972
BNB/USDT:USDT,59676018,2024-08-12 19:01:57.984,1723460517984,sell,510.1,115.0,586.615,0,-0.117323
BNB/USDT:USDT,59677983,2024-08-12 19:10:26.982,1723461026982,sell,513.3,114.0,585.162,0,-0.1170324
BNB/USDT:USDT,59720690,2024-08-12 22:46:12.140,1723473972140,buy,520.3,28.0,145.684,-2.7216837606837607,-0.0291368
BNB/USDT:USDT,59720691,2024-08-12 22:46:12.448,1723473972448,buy,520.3,5.0,26.015,-0.4860149572649573,-0.005203
BNB/USDT:USDT,59720692,2024-08-12 22:46:13.635,1723473973635,buy,520.3,51.0,265.353,-4.9573525641025641,-0.0530706
BNB/USDT:USDT,59720693,2024-08-12 22:46:13.635,1723473973635,buy,520.3,154.0,801.262,-14.9692606837606836,-0.1602524
BNB/USDT:USDT,59802765,2024-08-13 14:40:54.955,1723531254955,buy,520.0,72.0,374.4,-6.7826153846153845,-0.07488
BNB/USDT:USDT,59802766,2024-08-13 14:40:55.430,1723531255430,buy,520.0,20.0,104.0,-1.884059829059829,-0.0208
BNB/USDT:USDT,59802767,2024-08-13 14:40:55.612,1723531255612,buy,520.0,8.0,41.6,-0.7536239316239316,-0.00832
BNB/USDT:USDT,59802768,2024-08-13 14:40:55.614,1723531255614,buy,520.0,15.0,78.0,-1.4130448717948718,-0.0156
BNB/USDT:USDT,59804987,2024-08-13 15:06:08.661,1723532768661,buy,522.8,115.0,601.22,-14.053344017094017,-0.120244
BNB/USDT:USDT,59808254,2024-08-13 15:45:26.246,1723535126246,buy,523.1,114.0,596.334,0,-0.1192668
BNB/USDT:USDT,59809372,2024-08-13 16:01:22.664,1723536082664,buy,523.8,115.0,602.37,0,-0.120474
BNB/USDT:USDT,59822790,2024-08-13 18:21:34.657,1723544494657,buy,523.2,116.0,606.912,0,-0.1213824
BNB/USDT:USDT,59824301,2024-08-13 18:27:13.636,1723544833636,buy,522.0,116.0,605.52,0,-0.121104
BNB/USDT:USDT,59860565,2024-08-13 20:45:27.415,1723553127415,sell,514.4,6.0,30.864,-0.5173796095444686,-0.0061728
BNB/USDT:USDT,59860566,2024-08-13 20:45:27.415,1723553127415,sell,514.4,100.0,514.4,-8.6229934924078092,-0.10288
BNB/USDT:USDT,59860567,2024-08-13 20:45:27.415,1723553127415,sell,514.4,6.0,30.864,-0.5173796095444686,-0.0061728
BNB/USDT:USDT,59891848,2024-08-14 00:50:28.841,1723567828841,sell,519.2,160.0,830.72,-6.1167895878524947,-0.166144
BNB/USDT:USDT,59891849,2024-08-14 00:50:28.842,1723567828842,sell,519.2,57.0,295.944,-2.1791062906724512,-0.0591888
BNB/USDT:USDT,59891850,2024-08-14 00:50:28.843,1723567828843,sell,519.2,17.0,88.264,-0.6499088937093276,-0.0176528
BNB/USDT:USDT,59934948,2024-08-14 12:21:04.128,1723609264128,buy,526.1,16.0,84.176,0,-0.0168352
BNB/USDT:USDT,59934949,2024-08-14 12:21:04.129,1723609264129,buy,526.1,96.0,505.056,0,-0.1010112
BNB/USDT:USDT,59990871,2024-08-14 22:25:29.011,1723645529011,sell,520.4,113.0,588.052,-4.6795154376140742,-0.1176104
